Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
30268,82809,Female,disloyal Customer,16,Business travel,Eco,235,3,4,3,4,3,3,3,3,3,5,3,3,4,3,0,0.0,neutral or dissatisfied
38056,88717,Male,Loyal Customer,64,Personal Travel,Eco,581,3,5,3,4,5,3,5,5,3,2,5,3,5,5,0,12.0,neutral or dissatisfied
20878,46327,Female,Loyal Customer,60,Personal Travel,Eco,420,5,2,5,3,2,4,3,1,1,5,1,2,1,1,0,0.0,satisfied
29655,39410,Female,Loyal Customer,55,Personal Travel,Eco,521,4,5,4,4,2,5,4,3,3,4,3,5,3,3,0,0.0,neutral or dissatisfied
102750,76687,Female,Loyal Customer,36,Personal Travel,Eco,516,5,4,5,3,3,5,3,3,4,2,2,4,5,3,0,0.0,satisfied
34524,84859,Male,disloyal Customer,16,Business travel,Eco,516,3,4,3,3,2,3,2,2,3,1,3,2,4,2,2,0.0,neutral or dissatisfied
35368,35420,Female,Loyal Customer,51,Personal Travel,Eco,944,0,3,0,4,1,3,2,3,3,0,3,2,3,2,0,0.0,satisfied
100754,63676,Female,disloyal Customer,24,Business travel,Eco,1047,5,0,0,1,4,0,4,4,4,2,4,4,4,4,0,0.0,satisfied
34154,27841,Male,Loyal Customer,50,Personal Travel,Eco,1448,3,1,3,4,4,3,5,4,1,1,3,4,4,4,0,0.0,neutral or dissatisfied
11709,19483,Female,Loyal Customer,58,Personal Travel,Eco,177,2,5,2,3,1,4,5,5,5,2,5,4,5,3,0,0.0,neutral or dissatisfied
32839,46659,Male,disloyal Customer,36,Business travel,Eco,141,2,0,2,3,3,2,3,3,2,2,4,5,3,3,0,0.0,neutral or dissatisfied
74445,74979,Male,Loyal Customer,50,Personal Travel,Eco,2475,3,1,4,4,5,4,5,5,1,1,4,3,4,5,0,29.0,neutral or dissatisfied
40420,116377,Female,Loyal Customer,55,Personal Travel,Eco,342,3,4,3,1,2,4,5,3,3,3,3,5,3,3,11,4.0,neutral or dissatisfied
61625,48537,Female,disloyal Customer,23,Business travel,Eco,444,4,3,4,4,1,4,1,1,4,5,3,4,4,1,0,6.0,neutral or dissatisfied
71587,9089,Female,Loyal Customer,33,Personal Travel,Eco,212,2,1,2,3,5,2,5,5,1,5,4,1,3,5,0,0.0,neutral or dissatisfied
31518,108940,Female,Loyal Customer,54,Personal Travel,Eco,1075,5,5,5,1,5,4,4,3,3,5,3,3,3,5,2,0.0,satisfied
20789,30015,Female,disloyal Customer,49,Business travel,Eco,1192,3,3,3,3,4,3,4,4,2,2,3,1,4,4,11,18.0,neutral or dissatisfied
37798,31125,Male,Loyal Customer,50,Business travel,Eco,991,3,4,4,4,3,3,3,3,3,1,3,4,3,3,116,114.0,neutral or dissatisfied
4555,126381,Male,Loyal Customer,19,Personal Travel,Eco,328,2,0,2,1,3,2,1,3,3,5,5,5,5,3,0,0.0,neutral or dissatisfied
15316,22435,Female,Loyal Customer,42,Personal Travel,Eco,83,2,5,2,4,4,5,5,2,2,2,2,5,2,3,0,7.0,neutral or dissatisfied
64063,17130,Female,Loyal Customer,45,Business travel,Eco,472,5,3,3,3,4,4,1,5,5,5,5,5,5,4,0,0.0,satisfied
95204,128686,Male,Loyal Customer,49,Personal Travel,Eco,2442,3,4,3,4,3,3,2,4,3,3,4,2,3,2,110,116.0,neutral or dissatisfied
98112,24123,Female,Loyal Customer,42,Personal Travel,Eco,510,2,5,4,2,5,4,5,4,4,4,4,4,4,4,75,68.0,neutral or dissatisfied
87079,6643,Female,Loyal Customer,52,Business travel,Eco,416,4,2,2,2,3,2,3,4,4,4,4,3,4,4,0,13.0,neutral or dissatisfied
69271,58438,Female,Loyal Customer,34,Personal Travel,Eco,733,2,2,2,3,4,2,3,4,3,4,3,1,4,4,0,0.0,neutral or dissatisfied
50119,106838,Female,disloyal Customer,34,Business travel,Eco,1733,2,1,1,4,2,2,2,2,4,4,2,2,3,2,1,8.0,neutral or dissatisfied
45695,35035,Female,Loyal Customer,37,Personal Travel,Eco,718,3,1,3,4,5,3,5,5,1,1,4,2,4,5,0,0.0,neutral or dissatisfied
89633,26162,Male,disloyal Customer,25,Business travel,Eco,515,2,3,2,4,5,2,5,5,1,2,5,3,2,5,33,28.0,neutral or dissatisfied
41166,46871,Male,disloyal Customer,22,Business travel,Eco,909,5,5,5,1,1,5,2,1,3,4,1,3,1,1,4,44.0,satisfied
38504,113011,Female,Loyal Customer,25,Personal Travel,Eco,1751,2,5,2,2,4,2,4,4,1,1,3,4,3,4,0,0.0,neutral or dissatisfied
17973,113401,Female,disloyal Customer,22,Business travel,Eco,223,3,4,4,2,1,4,1,1,3,3,5,4,4,1,0,2.0,neutral or dissatisfied
30544,49931,Male,disloyal Customer,44,Business travel,Eco,77,0,0,0,2,5,0,5,5,1,5,1,3,3,5,13,14.0,satisfied
20959,16555,Male,Loyal Customer,32,Business travel,Eco,1092,0,0,0,3,1,0,1,1,3,1,1,1,2,1,0,0.0,satisfied
12520,124564,Female,Loyal Customer,17,Personal Travel,Eco,453,1,4,1,3,3,1,5,3,4,3,3,4,3,3,0,0.0,neutral or dissatisfied
71977,20541,Male,Loyal Customer,47,Business travel,Eco,533,5,3,3,3,5,5,5,5,1,3,1,4,4,5,0,0.0,satisfied
93340,29229,Male,disloyal Customer,24,Business travel,Eco,569,2,0,2,2,2,2,2,2,3,5,3,4,1,2,0,5.0,neutral or dissatisfied
103138,22868,Female,Loyal Customer,61,Personal Travel,Eco,302,2,3,2,2,3,2,1,1,1,2,1,4,1,5,15,14.0,neutral or dissatisfied
102961,18531,Male,Loyal Customer,35,Business travel,Eco,192,3,5,5,5,3,4,3,3,2,1,3,2,2,3,0,0.0,satisfied
29512,54308,Male,disloyal Customer,38,Business travel,Eco,1342,3,3,3,3,2,3,2,2,3,1,3,3,3,2,1,0.0,neutral or dissatisfied
34554,118715,Male,Loyal Customer,25,Personal Travel,Eco,647,1,5,1,4,3,1,3,3,1,4,3,3,2,3,31,25.0,neutral or dissatisfied
42531,97252,Male,Loyal Customer,39,Business travel,Eco,296,3,2,2,2,3,3,3,3,3,2,3,3,3,3,2,0.0,neutral or dissatisfied
34195,119331,Male,Loyal Customer,56,Personal Travel,Eco,214,3,3,0,4,1,0,1,1,1,5,3,1,4,1,0,0.0,neutral or dissatisfied
50909,1108,Female,Loyal Customer,51,Personal Travel,Eco,270,3,3,3,5,1,2,2,1,1,3,1,4,1,5,0,0.0,neutral or dissatisfied
24679,51741,Female,Loyal Customer,65,Personal Travel,Eco,598,0,2,0,3,4,5,5,2,2,0,2,4,2,3,90,80.0,satisfied
3264,102686,Female,Loyal Customer,54,Business travel,Eco,365,4,2,2,2,4,3,4,4,4,4,4,1,4,2,24,15.0,neutral or dissatisfied
35239,75032,Female,Loyal Customer,33,Personal Travel,Eco,236,2,1,2,3,1,2,1,1,1,2,3,3,3,1,0,0.0,neutral or dissatisfied
56833,50723,Female,Loyal Customer,26,Personal Travel,Eco,109,2,2,2,4,5,2,5,5,4,4,4,4,4,5,0,0.0,neutral or dissatisfied
81998,71863,Male,Loyal Customer,25,Business travel,Eco,1723,0,5,0,2,5,0,5,5,2,1,3,4,4,5,7,0.0,satisfied
21234,9614,Female,Loyal Customer,10,Personal Travel,Eco,283,1,4,1,1,2,1,2,2,3,2,4,3,4,2,19,16.0,neutral or dissatisfied
76967,125725,Female,Loyal Customer,57,Personal Travel,Eco,899,0,5,0,5,3,4,5,3,3,0,3,3,3,4,0,0.0,satisfied
61243,34586,Female,Loyal Customer,46,Business travel,Eco,1617,2,2,5,5,3,2,2,2,2,2,2,4,2,1,11,13.0,neutral or dissatisfied
32335,81905,Female,Loyal Customer,19,Personal Travel,Eco,680,2,4,2,1,2,2,3,2,5,4,5,4,5,2,0,2.0,neutral or dissatisfied
39643,74701,Male,Loyal Customer,35,Personal Travel,Eco,1464,3,5,3,1,1,3,1,1,3,2,4,3,5,1,0,0.0,neutral or dissatisfied
96343,33000,Male,Loyal Customer,61,Personal Travel,Eco,216,2,4,2,2,2,2,2,2,4,5,4,5,4,2,0,0.0,neutral or dissatisfied
24010,105434,Male,Loyal Customer,50,Personal Travel,Eco,452,1,5,1,3,4,1,4,4,4,2,4,4,5,4,20,14.0,neutral or dissatisfied
43137,42353,Female,Loyal Customer,25,Personal Travel,Eco,550,2,4,2,2,5,2,5,5,5,3,3,4,5,5,0,0.0,neutral or dissatisfied
30757,48318,Female,Loyal Customer,53,Business travel,Eco,1203,4,3,3,3,1,3,3,4,4,4,4,1,4,1,0,0.0,neutral or dissatisfied
67414,7341,Female,Loyal Customer,54,Business travel,Eco,606,2,3,3,3,1,3,4,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
95809,85017,Male,Loyal Customer,36,Business travel,Eco,1190,1,2,2,2,1,1,1,1,4,2,1,1,2,1,2,0.0,neutral or dissatisfied
89715,37006,Female,Loyal Customer,28,Personal Travel,Eco,805,1,3,1,3,3,1,3,3,1,5,4,2,5,3,17,8.0,neutral or dissatisfied
98454,110798,Male,Loyal Customer,56,Personal Travel,Eco,997,4,4,4,4,2,4,1,2,1,2,4,3,4,2,21,18.0,neutral or dissatisfied
4281,27580,Female,Loyal Customer,46,Personal Travel,Eco,956,4,4,4,2,4,5,5,3,3,4,3,4,3,4,0,0.0,neutral or dissatisfied
67169,46923,Male,Loyal Customer,51,Business travel,Eco,376,5,4,4,4,5,5,5,5,4,1,1,3,5,5,16,0.0,satisfied
43003,27821,Male,Loyal Customer,24,Business travel,Eco,680,2,2,2,2,2,2,4,2,4,3,4,3,3,2,0,0.0,neutral or dissatisfied
5857,90976,Male,disloyal Customer,41,Business travel,Eco,115,4,0,4,3,5,4,5,5,4,3,4,4,1,5,0,0.0,neutral or dissatisfied
6211,50884,Male,Loyal Customer,22,Personal Travel,Eco,209,2,3,2,3,4,2,4,4,1,5,4,3,3,4,0,25.0,neutral or dissatisfied
18546,36681,Female,Loyal Customer,45,Personal Travel,Eco,1121,1,4,1,3,2,5,4,4,4,1,2,3,4,5,0,13.0,neutral or dissatisfied
51180,18878,Female,disloyal Customer,25,Business travel,Eco,448,2,0,2,4,5,2,3,5,2,2,2,5,4,5,0,3.0,neutral or dissatisfied
80294,61960,Male,Loyal Customer,40,Personal Travel,Eco,2052,2,5,2,1,4,2,4,4,4,4,4,4,4,4,1,0.0,neutral or dissatisfied
53216,87809,Female,disloyal Customer,44,Business travel,Eco,214,3,0,4,3,1,4,1,1,3,4,4,2,3,1,28,13.0,neutral or dissatisfied
4504,1467,Male,Loyal Customer,49,Personal Travel,Eco,695,1,4,1,4,3,1,3,3,4,3,5,3,4,3,0,0.0,neutral or dissatisfied
7994,88660,Male,Loyal Customer,57,Personal Travel,Eco,404,2,4,5,4,3,5,3,3,4,3,4,3,4,3,54,79.0,neutral or dissatisfied
80560,78269,Male,Loyal Customer,64,Personal Travel,Eco,903,4,4,4,3,2,4,2,2,4,5,2,5,5,2,0,0.0,neutral or dissatisfied
34136,16406,Male,Loyal Customer,59,Personal Travel,Eco,463,4,4,4,4,3,4,3,3,4,2,5,5,5,3,0,0.0,neutral or dissatisfied
88119,85807,Male,Loyal Customer,23,Personal Travel,Eco,526,2,4,4,2,1,4,1,1,5,3,5,3,4,1,78,78.0,neutral or dissatisfied
10796,20584,Male,Loyal Customer,44,Personal Travel,Eco,565,4,5,4,5,3,4,2,3,3,3,4,3,5,3,0,0.0,neutral or dissatisfied
92791,109077,Female,Loyal Customer,45,Personal Travel,Eco,849,2,3,2,3,1,1,1,3,3,2,3,1,3,3,0,0.0,neutral or dissatisfied
3559,52429,Female,Loyal Customer,19,Personal Travel,Eco,370,3,1,3,3,1,3,1,1,2,1,3,2,4,1,0,0.0,neutral or dissatisfied
103151,61685,Female,disloyal Customer,28,Business travel,Eco,1018,2,2,2,4,3,2,3,3,1,3,4,4,3,3,0,0.0,neutral or dissatisfied
79825,21906,Male,Loyal Customer,44,Business travel,Eco,448,4,4,4,4,4,4,4,4,2,2,1,1,5,4,0,0.0,satisfied
93421,69682,Female,Loyal Customer,23,Personal Travel,Eco,569,3,4,3,1,3,3,1,3,5,3,5,3,5,3,0,0.0,neutral or dissatisfied
19059,88918,Male,Loyal Customer,43,Personal Travel,Eco,859,3,3,3,3,4,3,4,4,2,1,4,2,3,4,32,17.0,neutral or dissatisfied
66691,89630,Female,disloyal Customer,30,Business travel,Eco,944,3,3,3,3,1,3,1,1,2,2,4,3,3,1,0,0.0,neutral or dissatisfied
56747,78267,Female,Loyal Customer,35,Personal Travel,Eco,903,4,4,4,3,5,4,5,5,2,5,4,3,4,5,0,0.0,neutral or dissatisfied
65749,39368,Male,Loyal Customer,28,Personal Travel,Eco,896,4,5,4,3,2,4,2,2,3,2,5,3,5,2,0,0.0,satisfied
29197,107004,Female,disloyal Customer,21,Business travel,Eco,972,3,3,3,3,2,3,2,2,5,2,5,4,4,2,6,0.0,neutral or dissatisfied
17022,103076,Male,Loyal Customer,58,Personal Travel,Eco,687,4,4,4,5,2,4,2,2,3,3,4,3,5,2,74,77.0,neutral or dissatisfied
8468,5306,Male,Loyal Customer,65,Personal Travel,Eco,383,2,3,2,1,1,2,1,1,5,4,5,5,5,1,0,0.0,neutral or dissatisfied
13138,88896,Male,Loyal Customer,53,Business travel,Eco,859,3,1,2,1,3,3,3,3,3,5,1,4,2,3,6,0.0,neutral or dissatisfied
102058,7010,Female,Loyal Customer,15,Personal Travel,Eco,234,0,3,0,3,0,3,3,4,3,4,4,3,2,3,151,214.0,satisfied
30646,85996,Male,Loyal Customer,79,Business travel,Eco,447,4,2,3,2,3,4,3,3,3,2,4,2,3,3,15,12.0,neutral or dissatisfied
96682,25921,Male,disloyal Customer,33,Business travel,Eco,594,2,3,2,3,3,2,3,3,1,5,1,4,4,3,8,0.0,neutral or dissatisfied
97605,65494,Male,Loyal Customer,24,Personal Travel,Eco,1303,3,3,3,4,4,3,4,4,1,4,3,1,3,4,10,0.0,neutral or dissatisfied
39257,95658,Male,Loyal Customer,59,Personal Travel,Eco,845,2,4,2,3,1,2,1,1,4,5,5,5,5,1,15,9.0,neutral or dissatisfied
89313,40546,Female,disloyal Customer,46,Business travel,Eco,391,1,0,1,1,4,1,4,4,3,4,1,5,1,4,1,0.0,neutral or dissatisfied
99244,64908,Male,Loyal Customer,34,Business travel,Eco,190,2,3,2,3,2,2,2,2,3,2,3,2,3,2,0,0.0,neutral or dissatisfied
24078,62861,Male,disloyal Customer,12,Business travel,Eco,842,2,2,2,4,3,2,1,3,1,5,3,4,3,3,39,12.0,neutral or dissatisfied
95384,14572,Male,disloyal Customer,35,Business travel,Eco,1021,4,4,4,3,3,4,3,3,2,2,1,3,4,3,0,0.0,neutral or dissatisfied
30271,46264,Male,Loyal Customer,22,Personal Travel,Eco,752,2,5,2,1,1,2,1,1,5,4,4,4,4,1,0,0.0,neutral or dissatisfied
30787,15291,Male,Loyal Customer,14,Personal Travel,Eco,500,2,4,2,4,2,3,3,3,3,4,4,3,4,3,131,114.0,neutral or dissatisfied
60889,47920,Male,Loyal Customer,44,Personal Travel,Eco,462,2,5,2,1,4,2,4,4,4,3,4,3,4,4,0,8.0,neutral or dissatisfied
61388,90961,Female,disloyal Customer,26,Business travel,Eco,366,4,0,4,3,2,4,2,2,2,3,1,4,2,2,0,0.0,neutral or dissatisfied
44826,20064,Male,Loyal Customer,21,Personal Travel,Eco,473,3,4,3,3,5,3,4,5,1,4,4,1,4,5,0,0.0,neutral or dissatisfied
96088,25282,Male,Loyal Customer,43,Business travel,Eco,321,3,2,2,2,3,3,3,3,2,2,1,2,3,3,0,0.0,satisfied
101216,89735,Male,Loyal Customer,16,Personal Travel,Eco,1089,2,5,2,1,1,2,1,1,1,2,4,4,1,1,0,0.0,neutral or dissatisfied
7298,111074,Female,Loyal Customer,18,Personal Travel,Eco,197,1,5,1,5,1,1,1,1,5,2,5,2,2,1,15,34.0,neutral or dissatisfied
60443,29862,Male,disloyal Customer,26,Business travel,Eco,548,1,4,1,4,5,1,5,5,4,5,3,1,3,5,0,2.0,neutral or dissatisfied
103573,120007,Female,Loyal Customer,53,Business travel,Eco,328,3,5,5,5,1,3,4,3,3,3,3,3,3,4,0,12.0,neutral or dissatisfied
92793,55960,Male,disloyal Customer,22,Business travel,Eco,1266,1,0,0,3,3,0,3,3,5,4,5,4,4,3,23,0.0,neutral or dissatisfied
10931,32563,Female,Loyal Customer,51,Business travel,Eco,101,4,4,4,4,2,5,5,4,4,4,4,3,4,2,0,9.0,satisfied
24226,71447,Male,Loyal Customer,44,Business travel,Eco,867,2,5,5,5,2,2,2,2,1,4,3,3,3,2,0,0.0,neutral or dissatisfied
96092,29046,Female,Loyal Customer,25,Personal Travel,Eco,954,3,5,2,2,3,2,3,3,3,4,5,3,4,3,0,8.0,neutral or dissatisfied
63849,127505,Male,Loyal Customer,23,Personal Travel,Eco,2075,2,4,2,5,2,2,4,2,3,5,1,2,5,2,6,10.0,neutral or dissatisfied
97387,45011,Male,Loyal Customer,59,Personal Travel,Eco,235,2,4,2,3,2,4,4,5,3,2,3,4,2,4,172,191.0,neutral or dissatisfied
47320,76436,Female,Loyal Customer,66,Personal Travel,Eco,405,3,2,3,3,2,4,3,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
100175,97571,Female,Loyal Customer,43,Business travel,Eco,448,2,1,5,5,4,4,4,2,2,2,2,4,2,1,1,0.0,neutral or dissatisfied
28073,24653,Male,Loyal Customer,50,Business travel,Eco,834,5,2,2,2,5,5,5,5,3,1,1,2,1,5,0,0.0,satisfied
47938,101630,Male,Loyal Customer,47,Personal Travel,Eco,1371,3,4,3,1,2,3,2,2,3,5,4,5,4,2,1,0.0,neutral or dissatisfied
88375,48098,Male,Loyal Customer,46,Business travel,Eco,192,5,1,3,3,5,5,5,5,1,4,5,2,3,5,0,4.0,satisfied
93923,59678,Female,Loyal Customer,47,Personal Travel,Eco,787,3,5,3,4,2,3,5,2,2,3,2,5,2,5,8,0.0,neutral or dissatisfied
27546,93456,Male,Loyal Customer,58,Personal Travel,Eco,697,3,4,4,3,5,4,5,5,4,2,5,5,5,5,0,7.0,neutral or dissatisfied
32525,122625,Female,Loyal Customer,46,Personal Travel,Eco,728,1,5,1,3,1,1,1,4,4,1,4,5,4,5,0,0.0,neutral or dissatisfied
20792,13261,Female,Loyal Customer,24,Business travel,Eco,257,3,1,1,1,3,3,4,3,3,2,3,4,4,3,0,0.0,neutral or dissatisfied
40860,24698,Male,Loyal Customer,37,Business travel,Eco,397,5,3,3,3,5,5,5,5,3,2,4,4,2,5,0,2.0,satisfied
65394,53048,Female,Loyal Customer,63,Personal Travel,Eco,1190,2,5,2,1,5,4,5,3,3,2,3,5,3,4,32,16.0,neutral or dissatisfied
15705,116927,Male,Loyal Customer,45,Business travel,Eco,651,1,5,2,5,1,1,1,1,4,5,4,1,3,1,21,9.0,neutral or dissatisfied
35041,75090,Male,Loyal Customer,37,Personal Travel,Eco,1814,1,5,1,3,3,1,3,3,4,5,4,4,5,3,0,0.0,neutral or dissatisfied
79725,70755,Male,disloyal Customer,23,Business travel,Eco,733,4,4,4,1,4,4,4,4,5,5,4,4,4,4,0,2.0,satisfied
35981,74736,Male,Loyal Customer,51,Personal Travel,Eco,1464,3,5,3,5,3,3,4,3,5,3,4,5,5,3,63,60.0,neutral or dissatisfied
7315,110457,Male,Loyal Customer,57,Personal Travel,Eco,842,1,4,1,2,3,1,3,3,3,2,4,5,2,3,0,0.0,neutral or dissatisfied
23770,101833,Female,Loyal Customer,27,Personal Travel,Eco,1521,3,1,3,4,3,3,3,3,4,3,2,1,3,3,44,36.0,neutral or dissatisfied
15849,78801,Male,Loyal Customer,40,Personal Travel,Eco,447,3,4,3,4,5,3,5,5,5,4,5,3,5,5,0,1.0,neutral or dissatisfied
62268,112258,Female,disloyal Customer,54,Business travel,Eco,1506,2,2,2,4,4,2,2,4,2,5,3,4,4,4,26,8.0,neutral or dissatisfied
91277,50511,Female,Loyal Customer,43,Personal Travel,Eco,89,3,4,3,1,2,4,4,5,5,3,5,4,5,3,0,10.0,neutral or dissatisfied
11514,41502,Male,Loyal Customer,27,Business travel,Eco,1211,4,4,4,4,4,4,4,4,1,2,5,3,4,4,0,0.0,satisfied
23301,68078,Male,Loyal Customer,31,Business travel,Eco,868,2,4,4,4,2,2,2,2,1,4,4,4,4,2,18,16.0,neutral or dissatisfied
98429,20158,Female,disloyal Customer,17,Business travel,Eco,403,2,0,2,2,5,2,5,5,2,4,4,2,2,5,4,0.0,neutral or dissatisfied
24929,100224,Male,disloyal Customer,25,Business travel,Eco,1053,3,4,4,3,3,4,3,3,5,2,5,5,4,3,0,0.0,neutral or dissatisfied
2202,42314,Female,Loyal Customer,7,Personal Travel,Eco,784,4,5,3,1,1,3,1,1,3,3,5,4,5,1,4,0.0,neutral or dissatisfied
21486,126857,Female,Loyal Customer,25,Personal Travel,Eco,2296,3,5,3,1,3,3,3,3,3,4,5,5,4,3,0,1.0,neutral or dissatisfied
53430,29249,Female,disloyal Customer,31,Business travel,Eco,933,1,0,0,3,2,0,2,2,4,4,3,3,2,2,0,0.0,neutral or dissatisfied
86476,108154,Female,Loyal Customer,23,Personal Travel,Eco,990,2,5,2,2,2,5,5,3,3,5,5,5,5,5,188,195.0,neutral or dissatisfied
26338,3449,Male,Loyal Customer,34,Personal Travel,Eco,213,2,4,2,4,3,2,3,3,5,4,5,4,5,3,0,,neutral or dissatisfied
35897,14110,Female,Loyal Customer,43,Personal Travel,Eco,425,3,0,3,3,3,4,5,3,3,3,3,4,3,4,14,0.0,neutral or dissatisfied
33739,51779,Male,Loyal Customer,13,Personal Travel,Eco,261,3,2,3,3,4,3,5,4,1,4,3,3,4,4,0,0.0,neutral or dissatisfied
14045,47622,Male,disloyal Customer,29,Business travel,Eco,1334,4,4,4,4,3,4,3,3,1,1,4,2,3,3,0,0.0,neutral or dissatisfied
14995,110561,Male,disloyal Customer,22,Business travel,Eco,488,3,5,3,3,2,3,2,2,3,2,4,3,4,2,70,53.0,neutral or dissatisfied
27280,63436,Female,Loyal Customer,19,Personal Travel,Eco,372,2,5,2,1,3,2,3,3,3,2,5,3,5,3,3,17.0,neutral or dissatisfied
88387,77907,Female,Loyal Customer,56,Personal Travel,Eco,456,2,4,2,3,3,4,4,5,5,2,5,3,5,3,0,4.0,neutral or dissatisfied
9058,102723,Female,Loyal Customer,36,Personal Travel,Eco,365,1,4,1,4,4,1,3,4,5,3,5,5,4,4,0,0.0,neutral or dissatisfied
96312,54499,Female,disloyal Customer,26,Business travel,Eco,925,1,2,2,3,3,2,1,3,3,3,4,4,4,3,6,1.0,neutral or dissatisfied
41704,40009,Female,Loyal Customer,25,Business travel,Eco,618,5,5,5,5,5,5,5,5,1,1,2,3,5,5,0,0.0,satisfied
45065,15712,Female,disloyal Customer,20,Business travel,Eco,479,4,5,4,4,2,4,2,2,4,5,3,5,2,2,0,0.0,satisfied
7349,25798,Male,Loyal Customer,63,Personal Travel,Eco,762,2,4,2,4,1,2,2,1,2,2,4,2,3,1,0,0.0,neutral or dissatisfied
12743,25667,Male,disloyal Customer,45,Business travel,Eco,761,3,2,2,2,3,2,3,3,1,2,1,2,1,3,0,0.0,neutral or dissatisfied
35161,113326,Female,Loyal Customer,37,Business travel,Eco,397,1,2,2,2,1,1,1,1,2,3,3,2,3,1,19,14.0,neutral or dissatisfied
49541,36021,Female,Loyal Customer,56,Business travel,Eco,399,5,4,4,4,4,3,4,5,5,5,5,2,5,5,16,38.0,satisfied
39439,15596,Female,Loyal Customer,77,Business travel,Eco,229,3,5,5,5,5,3,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
93432,53235,Female,Loyal Customer,18,Personal Travel,Eco,612,5,1,5,1,1,5,1,1,1,4,1,3,1,1,0,4.0,satisfied
85841,91122,Male,Loyal Customer,44,Personal Travel,Eco,406,2,4,2,3,1,2,1,1,3,3,4,3,5,1,0,0.0,neutral or dissatisfied
39734,39255,Female,disloyal Customer,59,Business travel,Eco,67,3,1,3,4,2,3,2,2,1,3,4,1,3,2,57,55.0,neutral or dissatisfied
102918,22596,Male,disloyal Customer,34,Business travel,Eco,300,3,3,3,3,1,3,1,1,1,5,3,4,4,1,0,0.0,neutral or dissatisfied
81499,95218,Female,Loyal Customer,38,Personal Travel,Eco,248,1,4,0,2,4,0,4,4,3,4,4,5,4,4,70,75.0,neutral or dissatisfied
41523,47223,Male,Loyal Customer,8,Personal Travel,Eco,748,4,1,4,1,3,4,3,3,3,5,1,3,1,3,23,19.0,neutral or dissatisfied
27967,73381,Female,Loyal Customer,24,Business travel,Eco,1197,4,5,5,5,4,4,2,4,3,3,3,1,3,4,16,9.0,neutral or dissatisfied
27693,29111,Male,Loyal Customer,30,Personal Travel,Eco,978,2,4,1,2,3,1,3,3,3,5,5,3,4,3,0,0.0,neutral or dissatisfied
43057,67610,Male,disloyal Customer,25,Business travel,Eco,1171,5,5,5,2,2,5,2,2,4,5,5,3,5,2,24,0.0,satisfied
93915,85001,Male,disloyal Customer,34,Business travel,Eco,998,3,3,3,3,3,5,5,3,4,1,3,5,4,5,173,171.0,neutral or dissatisfied
21410,6413,Female,Loyal Customer,35,Personal Travel,Eco,296,4,5,4,1,1,4,1,1,5,3,5,4,5,1,8,13.0,neutral or dissatisfied
83019,24849,Male,Loyal Customer,40,Personal Travel,Eco,861,3,4,3,4,2,3,2,2,3,2,3,2,4,2,0,0.0,neutral or dissatisfied
96788,65602,Male,Loyal Customer,33,Business travel,Eco,237,5,5,3,3,5,5,5,5,3,3,5,1,3,5,31,33.0,satisfied
82431,96099,Female,Loyal Customer,23,Personal Travel,Eco,583,2,1,3,4,3,3,3,3,4,2,4,4,4,3,0,0.0,neutral or dissatisfied
3343,30086,Female,Loyal Customer,38,Personal Travel,Eco,261,5,5,5,1,5,5,5,5,4,3,1,4,3,5,0,0.0,satisfied
68495,21373,Male,disloyal Customer,33,Business travel,Eco,554,1,3,1,3,3,1,3,3,4,3,5,5,4,3,0,0.0,neutral or dissatisfied
50105,36527,Male,disloyal Customer,28,Business travel,Eco,1237,3,3,3,4,3,3,5,3,4,4,1,1,3,3,2,0.0,neutral or dissatisfied
6960,111990,Female,Loyal Customer,70,Personal Travel,Eco,533,1,4,1,4,2,4,5,2,2,1,2,3,2,4,0,0.0,neutral or dissatisfied
2453,33841,Male,Loyal Customer,30,Business travel,Eco,1562,0,0,0,3,4,0,4,4,5,3,5,5,3,4,29,1.0,satisfied
100088,16279,Male,Loyal Customer,43,Personal Travel,Eco,946,4,3,4,1,1,4,1,1,5,3,1,3,3,1,29,23.0,neutral or dissatisfied
22934,125111,Male,disloyal Customer,18,Business travel,Eco,361,3,4,3,3,2,3,2,2,2,1,5,3,3,2,0,0.0,neutral or dissatisfied
67299,30674,Male,Loyal Customer,56,Business travel,Eco,680,4,2,3,2,4,4,4,4,4,3,5,5,4,4,1,0.0,satisfied
103122,80307,Female,disloyal Customer,23,Business travel,Eco,746,1,1,1,3,3,1,3,3,4,5,4,4,3,3,0,23.0,neutral or dissatisfied
67654,39358,Male,Loyal Customer,47,Business travel,Eco,826,5,1,5,1,5,5,5,5,2,4,2,4,4,5,0,6.0,satisfied
12722,103709,Female,Loyal Customer,53,Personal Travel,Eco,405,3,5,3,3,5,1,5,2,2,3,2,1,2,5,9,5.0,neutral or dissatisfied
40335,100590,Female,Loyal Customer,55,Personal Travel,Eco,486,2,4,2,3,5,5,4,4,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
